symbol,localsymbol,osid,tradedate,previoustradedate,close
WIP.IN,WIPRO,3022645,20190107,20190104,7380.17
REL.IN,RELIANCE,3023127,20190107,20190104,7455.74
ILC.IN,IDEA,3094236,20190107,20190104,36.65
HDS.IN,HDFCLIFE,3153738,20190107,20190104,393.05
ILC.IN,IDEA,3094236,20190108,20190107,36.95
HDS.IN,HDFCLIFE,3153738,20190108,20190107,394.7
WIP.IN,WIPRO,3022645,20190108,20190107,7409.76
REL.IN,RELIANCE,3023127,20190108,20190107,7455.06
WIP.IN,WIPRO,3022645,20190109,20190108,7488.28
REL.IN,RELIANCE,3023127,20190109,20190108,7496.23
ILC.IN,IDEA,3094236,20190109,20190108,36.95
HDS.IN,HDFCLIFE,3153738,20190109,20190108,396
ILC.IN,IDEA,3094236,20190110,20190109,37.1
HDS.IN,HDFCLIFE,3153738,20190110,20190109,406.7
WIP.IN,WIPRO,3022645,20190110,20190109,7414.31
REL.IN,RELIANCE,3023127,20190110,20190109,7474.3
WIP.IN,WIPRO,3022645,20190111,20190110,7481.45
REL.IN,RELIANCE,3023127,20190111,20190110,7410.52
ILC.IN,IDEA,3094236,20190111,20190110,36.9
HDS.IN,HDFCLIFE,3153738,20190111,20190110,406.6
ILC.IN,IDEA,3094236,20190114,20190111,35.95
HDS.IN,HDFCLIFE,3153738,20190114,20190111,392.05
WIP.IN,WIPRO,3022645,20190114,20190111,7113.87
REL.IN,RELIANCE,3023127,20190114,20190111,7402.08
WIP.IN,WIPRO,3022645,20190115,20190114,7506.49
REL.IN,RELIANCE,3023127,20190115,20190114,7623.78
ILC.IN,IDEA,3094236,20190115,20190114,36.25
HDS.IN,HDFCLIFE,3153738,20190115,20190114,387.5
ILC.IN,IDEA,3094236,20190116,20190115,36.4
HDS.IN,HDFCLIFE,3153738,20190116,20190115,387.5
WIP.IN,WIPRO,3022645,20190116,20190115,7660.12
REL.IN,RELIANCE,3023127,20190116,20190115,7665.96
WIP.IN,WIPRO,3022645,20190117,20190116,7633.95
REL.IN,RELIANCE,3023127,20190117,20190116,7656.18
ILC.IN,IDEA,3094236,20190117,20190116,36.95
HDS.IN,HDFCLIFE,3153738,20190117,20190116,390.85
ILC.IN,IDEA,3094236,20190118,20190117,35.2
HDS.IN,HDFCLIFE,3153738,20190118,20190117,383.7
WIP.IN,WIPRO,3022645,20190118,20190117,7878.62
REL.IN,RELIANCE,3023127,20190118,20190117,7992.94
WIP.IN,WIPRO,3022645,20190121,20190118,7688.57
REL.IN,RELIANCE,3023127,20190121,20190118,8352.99
ILC.IN,IDEA,3094236,20190121,20190118,32.85
HDS.IN,HDFCLIFE,3153738,20190121,20190118,383.85
ILC.IN,IDEA,3094236,20190122,20190121,33.5
HDS.IN,HDFCLIFE,3153738,20190122,20190121,383.85
WIP.IN,WIPRO,3022645,20190122,20190121,7886.59
REL.IN,RELIANCE,3023127,20190122,20190121,8335.78
WIP.IN,WIPRO,3022645,20190123,20190122,8001.53
REL.IN,RELIANCE,3023127,20190123,20190122,8276.05
ILC.IN,IDEA,3094236,20190123,20190122,33.9
HDS.IN,HDFCLIFE,3153738,20190123,20190122,373.35
ILC.IN,IDEA,3094236,20190124,20190123,34.05
HDS.IN,HDFCLIFE,3153738,20190124,20190123,361.2
WIP.IN,WIPRO,3022645,20190124,20190123,8006.09
REL.IN,RELIANCE,3023127,20190124,20190123,8418.79
WIP.IN,WIPRO,3022645,20190125,20190124,8044.78
REL.IN,RELIANCE,3023127,20190125,20190124,8409
ILC.IN,IDEA,3094236,20190125,20190124,32.85
HDS.IN,HDFCLIFE,3153738,20190125,20190124,359.4
ILC.IN,IDEA,3094236,20190128,20190125,31.05
HDS.IN,HDFCLIFE,3153738,20190128,20190125,367.3
WIP.IN,WIPRO,3022645,20190128,20190125,8083.47
REL.IN,RELIANCE,3023127,20190128,20190125,8297.99
WIP.IN,WIPRO,3022645,20190129,20190128,8180.2
REL.IN,RELIANCE,3023127,20190129,20190128,8170.43
ILC.IN,IDEA,3094236,20190129,20190128,30.7
HDS.IN,HDFCLIFE,3153738,20190129,20190128,360.3
ILC.IN,IDEA,3094236,20190130,20190129,30.55
HDS.IN,HDFCLIFE,3153738,20190130,20190129,370.4
WIP.IN,WIPRO,3022645,20190130,20190129,8267.84
REL.IN,RELIANCE,3023127,20190130,20190129,8069.54
WIP.IN,WIPRO,3022645,20190131,20190130,8403.26
REL.IN,RELIANCE,3023127,20190131,20190130,8281.79
ILC.IN,IDEA,3094236,20190131,20190130,30.1
HDS.IN,HDFCLIFE,3153738,20190131,20190130,371.6
ILC.IN,IDEA,3094236,20190201,20190131,30.9
HDS.IN,HDFCLIFE,3153738,20190201,20190131,375.45
WIP.IN,WIPRO,3022645,20190201,20190131,8456.75
REL.IN,RELIANCE,3023127,20190201,20190131,8435.66
WIP.IN,WIPRO,3022645,20190204,20190201,8449.92
REL.IN,RELIANCE,3023127,20190204,20190201,8712.03
ILC.IN,IDEA,3094236,20190204,20190201,30.05
HDS.IN,HDFCLIFE,3153738,20190204,20190201,376.2
ILC.IN,IDEA,3094236,20190205,20190204,30.45
HDS.IN,HDFCLIFE,3153738,20190205,20190204,376.25
WIP.IN,WIPRO,3022645,20190205,20190204,8386.19
REL.IN,RELIANCE,3023127,20190205,20190204,8716.41
WIP.IN,WIPRO,3022645,20190206,20190205,8471.54
REL.IN,RELIANCE,3023127,20190206,20190205,8842.62
ILC.IN,IDEA,3094236,20190206,20190205,30
HDS.IN,HDFCLIFE,3153738,20190206,20190205,369.6
ILC.IN,IDEA,3094236,20190207,20190206,32
HDS.IN,HDFCLIFE,3153738,20190207,20190206,368.4
WIP.IN,WIPRO,3022645,20190207,20190206,8503.41
REL.IN,RELIANCE,3023127,20190207,20190206,8708.65
WIP.IN,WIPRO,3022645,20190208,20190207,8482.92
REL.IN,RELIANCE,3023127,20190208,20190207,8622.94
ILC.IN,IDEA,3094236,20190208,20190207,30.55
HDS.IN,HDFCLIFE,3153738,20190208,20190207,365.05
ILC.IN,IDEA,3094236,20190211,20190208,31.15
HDS.IN,HDFCLIFE,3153738,20190211,20190208,356.6
WIP.IN,WIPRO,3022645,20190211,20190208,8490.89
REL.IN,RELIANCE,3023127,20190211,20190208,8457.93
WIP.IN,WIPRO,3022645,20190212,20190211,8535.27
REL.IN,RELIANCE,3023127,20190212,20190211,8479.19
ILC.IN,IDEA,3094236,20190212,20190211,29.75
HDS.IN,HDFCLIFE,3153738,20190212,20190211,353.35
ILC.IN,IDEA,3094236,20190213,20190212,30.45
HDS.IN,HDFCLIFE,3153738,20190213,20190212,359.25
WIP.IN,WIPRO,3022645,20190213,20190212,8591.04
REL.IN,RELIANCE,3023127,20190213,20190212,8408.67
WIP.IN,WIPRO,3022645,20190214,20190213,8537.55
REL.IN,RELIANCE,3023127,20190214,20190213,8261.88
ILC.IN,IDEA,3094236,20190214,20190213,31.65
HDS.IN,HDFCLIFE,3153738,20190214,20190213,359.5
ILC.IN,IDEA,3094236,20190215,20190214,30
HDS.IN,HDFCLIFE,3153738,20190215,20190214,358.5
WIP.IN,WIPRO,3022645,20190215,20190214,8560.31
REL.IN,RELIANCE,3023127,20190215,20190214,8398.54
WIP.IN,WIPRO,3022645,20190218,20190215,8548.93
REL.IN,RELIANCE,3023127,20190218,20190215,8234.21
ILC.IN,IDEA,3094236,20190218,20190215,30.65
HDS.IN,HDFCLIFE,3153738,20190218,20190215,350.6
ILC.IN,IDEA,3094236,20190219,20190218,30.3
HDS.IN,HDFCLIFE,3153738,20190219,20190218,346.8
WIP.IN,WIPRO,3022645,20190219,20190218,8272.39
REL.IN,RELIANCE,3023127,20190219,20190218,8207.22
WIP.IN,WIPRO,3022645,20190220,20190219,8471.54
REL.IN,RELIANCE,3023127,20190220,20190219,8330.38
ILC.IN,IDEA,3094236,20190220,20190219,30.6
HDS.IN,HDFCLIFE,3153738,20190220,20190219,346.3
ILC.IN,IDEA,3094236,20190221,20190220,31
HDS.IN,HDFCLIFE,3153738,20190221,20190220,356.85
WIP.IN,WIPRO,3022645,20190221,20190220,8525.03
REL.IN,RELIANCE,3023127,20190221,20190220,8415.08
WIP.IN,WIPRO,3022645,20190222,20190221,8620.63
REL.IN,RELIANCE,3023127,20190222,20190221,8316.88
ILC.IN,IDEA,3094236,20190222,20190221,30.35
HDS.IN,HDFCLIFE,3153738,20190222,20190221,362.5
ILC.IN,IDEA,3094236,20190225,20190222,30.5
HDS.IN,HDFCLIFE,3153738,20190225,20190222,354.6
WIP.IN,WIPRO,3022645,20190225,20190222,8771.98
REL.IN,RELIANCE,3023127,20190225,20190222,8316.55
WIP.IN,WIPRO,3022645,20190226,20190225,8823.2
REL.IN,RELIANCE,3023127,20190226,20190225,8235.22
ILC.IN,IDEA,3094236,20190226,20190225,29.8
HDS.IN,HDFCLIFE,3153738,20190226,20190225,353.7
ILC.IN,IDEA,3094236,20190227,20190226,29.55
HDS.IN,HDFCLIFE,3153738,20190227,20190226,350.05
WIP.IN,WIPRO,3022645,20190227,20190226,8521.62
REL.IN,RELIANCE,3023127,20190227,20190226,8257.16
WIP.IN,WIPRO,3022645,20190228,20190227,8396.43
REL.IN,RELIANCE,3023127,20190228,20190227,8308.11
ILC.IN,IDEA,3094236,20190228,20190227,29.9
HDS.IN,HDFCLIFE,3153738,20190228,20190227,352.25
ILC.IN,IDEA,3094236,20190301,20190228,29.9
HDS.IN,HDFCLIFE,3153738,20190301,20190228,362.95
WIP.IN,WIPRO,3022645,20190301,20190228,8551.21
REL.IN,RELIANCE,3023127,20190301,20190228,8274.37
WIP.IN,WIPRO,3022645,20190305,20190301,8275.8
REL.IN,RELIANCE,3023127,20190305,20190301,8352.65
ILC.IN,IDEA,3094236,20190305,20190301,29.8
HDS.IN,HDFCLIFE,3153738,20190305,20190301,376.3
ILC.IN,IDEA,3094236,20190306,20190305,31.25
HDS.IN,HDFCLIFE,3153738,20190306,20190305,390.05
WIP.IN,WIPRO,3022645,20190306,20190305,8419.74
REL.IN,RELIANCE,3023127,20190306,20190305,8535.88
WIP.IN,WIPRO,3022645,20190307,20190306,8158.76
REL.IN,RELIANCE,3023127,20190307,20190306,8572.66
ILC.IN,IDEA,3094236,20190307,20190306,32
HDS.IN,HDFCLIFE,3153738,20190307,20190306,391.1
ILC.IN,IDEA,3094236,20190308,20190307,32.55
HDS.IN,HDFCLIFE,3153738,20190308,20190307,391.7
WIP.IN,WIPRO,3022645,20190308,20190307,7820.39
REL.IN,RELIANCE,3023127,20190308,20190307,8551.4
WIP.IN,WIPRO,3022645,20190311,20190308,7882.6
REL.IN,RELIANCE,3023127,20190311,20190308,8801.11
ILC.IN,IDEA,3094236,20190311,20190308,34.2
HDS.IN,HDFCLIFE,3153738,20190311,20190308,390.5
ILC.IN,IDEA,3094236,20190312,20190311,34.2
HDS.IN,HDFCLIFE,3153738,20190312,20190311,371.55
WIP.IN,WIPRO,3022645,20190312,20190311,7931.16
REL.IN,RELIANCE,3023127,20190312,20190311,8985.01
WIP.IN,WIPRO,3022645,20190313,20190312,7826.46
REL.IN,RELIANCE,3023127,20190313,20190312,9092.66
ILC.IN,IDEA,3094236,20190313,20190312,33.95
HDS.IN,HDFCLIFE,3153738,20190313,20190312,366.15
ILC.IN,IDEA,3094236,20190314,20190313,33.8
HDS.IN,HDFCLIFE,3153738,20190314,20190313,366.6
WIP.IN,WIPRO,3022645,20190314,20190313,7794.6
REL.IN,RELIANCE,3023127,20190314,20190313,9053.85
WIP.IN,WIPRO,3022645,20190315,20190314,7994.89
REL.IN,RELIANCE,3023127,20190315,20190314,8919.55
ILC.IN,IDEA,3094236,20190315,20190314,33.95
HDS.IN,HDFCLIFE,3153738,20190315,20190314,370.1
ILC.IN,IDEA,3094236,20190318,20190315,32.3
HDS.IN,HDFCLIFE,3153738,20190318,20190315,367.45
WIP.IN,WIPRO,3022645,20190318,20190315,7817.36
REL.IN,RELIANCE,3023127,20190318,20190315,9111.22
WIP.IN,WIPRO,3022645,20190319,20190318,7812.8
REL.IN,RELIANCE,3023127,20190319,20190318,9290.06
ILC.IN,IDEA,3094236,20190319,20190318,32.05
HDS.IN,HDFCLIFE,3153738,20190319,20190318,364.15
ILC.IN,IDEA,3094236,20190320,20190319,33.1
HDS.IN,HDFCLIFE,3153738,20190320,20190319,363.95
WIP.IN,WIPRO,3022645,20190320,20190319,7937.23
REL.IN,RELIANCE,3023127,20190320,20190319,9282.64
WIP.IN,WIPRO,3022645,20190322,20190320,7906.88
REL.IN,RELIANCE,3023127,20190322,20190320,9055.2
ILC.IN,IDEA,3094236,20190322,20190320,32.2
HDS.IN,HDFCLIFE,3153738,20190322,20190320,363.05
ILC.IN,IDEA,3094236,20190325,20190322,30.25
HDS.IN,HDFCLIFE,3153738,20190325,20190322,359.25
WIP.IN,WIPRO,3022645,20190325,20190322,7783.98
REL.IN,RELIANCE,3023127,20190325,20190322,8938.45
WIP.IN,WIPRO,3022645,20190326,20190325,7738.46
REL.IN,RELIANCE,3023127,20190326,20190325,9227.3
ILC.IN,IDEA,3094236,20190326,20190325,29.6
HDS.IN,HDFCLIFE,3153738,20190326,20190325,369.55
ILC.IN,IDEA,3094236,20190327,20190326,28.5
HDS.IN,HDFCLIFE,3153738,20190327,20190326,371.7
WIP.IN,WIPRO,3022645,20190327,20190326,7724.8
REL.IN,RELIANCE,3023127,20190327,20190326,9105.82
WIP.IN,WIPRO,3022645,20190328,20190327,7730.87
REL.IN,RELIANCE,3023127,20190328,20190327,9178.37
ILC.IN,IDEA,3094236,20190328,20190327,29
HDS.IN,HDFCLIFE,3153738,20190328,20190327,371.55
ILC.IN,IDEA,3094236,20190329,20190328,30.21
HDS.IN,HDFCLIFE,3153738,20190329,20190328,378.5
WIP.IN,WIPRO,3022645,20190329,20190328,7732.39
REL.IN,RELIANCE,3023127,20190329,20190328,9200.3
WIP.IN,WIPRO,3022645,20190401,20190329,7940.26
REL.IN,RELIANCE,3023127,20190401,20190329,9393.32
ILC.IN,IDEA,3094236,20190401,20190329,29.39
HDS.IN,HDFCLIFE,3153738,20190401,20190329,383.85
ILC.IN,IDEA,3094236,20190402,20190401,27.73
HDS.IN,HDFCLIFE,3153738,20190402,20190401,380.25
WIP.IN,WIPRO,3022645,20190402,20190401,7940.26
REL.IN,RELIANCE,3023127,20190402,20190401,9378.81
WIP.IN,WIPRO,3022645,20190403,20190402,7940.26
REL.IN,RELIANCE,3023127,20190403,20190402,9280.95
ILC.IN,IDEA,3094236,20190403,20190402,26.32
HDS.IN,HDFCLIFE,3153738,20190403,20190402,384.65
ILC.IN,IDEA,3094236,20190404,20190403,25.08
HDS.IN,HDFCLIFE,3153738,20190404,20190403,378.3
WIP.IN,WIPRO,3022645,20190404,20190403,7861.36
REL.IN,RELIANCE,3023127,20190404,20190403,9131.46
WIP.IN,WIPRO,3022645,20190405,20190404,7953.92
REL.IN,RELIANCE,3023127,20190405,20190404,9137.2
ILC.IN,IDEA,3094236,20190405,20190404,26.99
HDS.IN,HDFCLIFE,3153738,20190405,20190404,386.2
ILC.IN,IDEA,3094236,20190408,20190405,28.64
HDS.IN,HDFCLIFE,3153738,20190408,20190405,385.4
WIP.IN,WIPRO,3022645,20190408,20190405,8002.47
REL.IN,RELIANCE,3023127,20190408,20190405,8970.84
WIP.IN,WIPRO,3022645,20190409,20190408,8308.98
REL.IN,RELIANCE,3023127,20190409,20190408,9005.94
ILC.IN,IDEA,3094236,20190409,20190408,28.06
HDS.IN,HDFCLIFE,3153738,20190409,20190408,381.75
ILC.IN,IDEA,3094236,20190410,20190409,27.07
HDS.IN,HDFCLIFE,3153738,20190410,20190409,377.05
WIP.IN,WIPRO,3022645,20190410,20190409,8527.47
REL.IN,RELIANCE,3023127,20190410,20190409,8985.35
WIP.IN,WIPRO,3022645,20190411,20190410,8536.58
REL.IN,RELIANCE,3023127,20190411,20190410,9089.28
ILC.IN,IDEA,3094236,20190411,20190410,26.9
HDS.IN,HDFCLIFE,3153738,20190411,20190410,394.1
ILC.IN,IDEA,3094236,20190412,20190411,26.57
HDS.IN,HDFCLIFE,3153738,20190412,20190411,405.35
WIP.IN,WIPRO,3022645,20190412,20190411,8600.3
REL.IN,RELIANCE,3023127,20190412,20190411,9064.31
WIP.IN,WIPRO,3022645,20190415,20190412,8730.8
REL.IN,RELIANCE,3023127,20190415,20190412,9044.4
ILC.IN,IDEA,3094236,20190415,20190412,28.15
HDS.IN,HDFCLIFE,3153738,20190415,20190412,405.45
ILC.IN,IDEA,3094236,20190416,20190415,29.72
HDS.IN,HDFCLIFE,3153738,20190416,20190415,408.55
WIP.IN,WIPRO,3022645,20190416,20190415,8524.44
REL.IN,RELIANCE,3023127,20190416,20190415,9068.7
WIP.IN,WIPRO,3022645,20190418,20190416,8642.79
REL.IN,RELIANCE,3023127,20190418,20190416,9353.5
ILC.IN,IDEA,3094236,20190418,20190416,28.56
HDS.IN,HDFCLIFE,3153738,20190418,20190416,406.35
ILC.IN,IDEA,3094236,20190422,20190418,28.39
HDS.IN,HDFCLIFE,3153738,20190422,20190418,397.25
WIP.IN,WIPRO,3022645,20190422,20190418,8747.49
REL.IN,RELIANCE,3023127,20190422,20190418,9079.5
WIP.IN,WIPRO,3022645,20190423,20190422,8833.98
REL.IN,RELIANCE,3023127,20190423,20190422,9204.35
ILC.IN,IDEA,3094236,20190423,20190422,28.23
HDS.IN,HDFCLIFE,3153738,20190423,20190422,397.8
ILC.IN,IDEA,3094236,20190424,20190423,28.39
HDS.IN,HDFCLIFE,3153738,20190424,20190423,400
WIP.IN,WIPRO,3022645,20190424,20190423,8893.15
REL.IN,RELIANCE,3023127,20190424,20190423,9377.46
WIP.IN,WIPRO,3022645,20190425,20190424,8958.4
REL.IN,RELIANCE,3023127,20190425,20190424,9262.05
ILC.IN,IDEA,3094236,20190425,20190424,27.9
HDS.IN,HDFCLIFE,3153738,20190425,20190424,399.1
ILC.IN,IDEA,3094236,20190426,20190425,26.9
HDS.IN,HDFCLIFE,3153738,20190426,20190425,399.65
WIP.IN,WIPRO,3022645,20190426,20190425,8946.26
REL.IN,RELIANCE,3023127,20190426,20190425,9399.73
WIP.IN,WIPRO,3022645,20190430,20190426,9060.06
REL.IN,RELIANCE,3023127,20190430,20190426,9399.73
ILC.IN,IDEA,3094236,20190430,20190426,25.58
HDS.IN,HDFCLIFE,3153738,20190430,20190426,404.55
ILC.IN,IDEA,3094236,20190502,20190430,26.82
HDS.IN,HDFCLIFE,3153738,20190502,20190430,417.2
WIP.IN,WIPRO,3022645,20190502,20190430,8911.36
REL.IN,RELIANCE,3023127,20190502,20190430,9482.4
WIP.IN,WIPRO,3022645,20190503,20190502,8827.91
REL.IN,RELIANCE,3023127,20190503,20190502,9508.05
ILC.IN,IDEA,3094236,20190503,20190502,26.74
HDS.IN,HDFCLIFE,3153738,20190503,20190502,414.25
ILC.IN,IDEA,3094236,20190506,20190503,27.07
HDS.IN,HDFCLIFE,3153738,20190506,20190503,411.1
WIP.IN,WIPRO,3022645,20190506,20190503,8826.39
REL.IN,RELIANCE,3023127,20190506,20190503,9346.41
WIP.IN,WIPRO,3022645,20190507,20190506,8917.43
REL.IN,RELIANCE,3023127,20190507,20190506,9067.01
ILC.IN,IDEA,3094236,20190507,20190506,25.83
HDS.IN,HDFCLIFE,3153738,20190507,20190506,409.25
ILC.IN,IDEA,3094236,20190508,20190507,23.68
HDS.IN,HDFCLIFE,3153738,20190508,20190507,410.25
WIP.IN,WIPRO,3022645,20190508,20190507,8826.39
REL.IN,RELIANCE,3023127,20190508,20190507,8769.73
WIP.IN,WIPRO,3022645,20190509,20190508,8832.46
REL.IN,RELIANCE,3023127,20190509,20190508,8479.53
ILC.IN,IDEA,3094236,20190509,20190508,23.68
HDS.IN,HDFCLIFE,3153738,20190509,20190508,409.55
ILC.IN,IDEA,3094236,20190510,20190509,23.26
HDS.IN,HDFCLIFE,3153738,20190510,20190509,410.05
WIP.IN,WIPRO,3022645,20190510,20190509,8811.22
REL.IN,RELIANCE,3023127,20190510,20190509,8443.76
WIP.IN,WIPRO,3022645,20190513,20190510,8773.29
REL.IN,RELIANCE,3023127,20190513,20190510,8314.86
ILC.IN,IDEA,3094236,20190513,20190510,23.92
HDS.IN,HDFCLIFE,3153738,20190513,20190510,402.65
ILC.IN,IDEA,3094236,20190514,20190513,23.18
HDS.IN,HDFCLIFE,3153738,20190514,20190513,391.05
WIP.IN,WIPRO,3022645,20190514,20190513,8636.73
REL.IN,RELIANCE,3023127,20190514,20190513,8506.52
WIP.IN,WIPRO,3022645,20190515,20190514,8588.17
REL.IN,RELIANCE,3023127,20190515,20190514,8482.57
ILC.IN,IDEA,3094236,20190515,20190514,21.36
HDS.IN,HDFCLIFE,3153738,20190515,20190514,388.3
ILC.IN,IDEA,3094236,20190516,20190515,20.2
HDS.IN,HDFCLIFE,3153738,20190516,20190515,379.9
WIP.IN,WIPRO,3022645,20190516,20190515,8659.49
REL.IN,RELIANCE,3023127,20190516,20190515,8539.59
WIP.IN,WIPRO,3022645,20190517,20190516,8691.34
REL.IN,RELIANCE,3023127,20190517,20190516,8553.43
ILC.IN,IDEA,3094236,20190517,20190516,19.62
HDS.IN,HDFCLIFE,3153738,20190517,20190516,382.55
ILC.IN,IDEA,3094236,20190520,20190517,20.78
HDS.IN,HDFCLIFE,3153738,20190520,20190517,397.05
WIP.IN,WIPRO,3022645,20190520,20190517,8808.18
REL.IN,RELIANCE,3023127,20190520,20190517,8948.23
WIP.IN,WIPRO,3022645,20190521,20190520,8706.52
REL.IN,RELIANCE,3023127,20190521,20190520,9042.04
ILC.IN,IDEA,3094236,20190521,20190520,19.54
HDS.IN,HDFCLIFE,3153738,20190521,20190520,403.2
ILC.IN,IDEA,3094236,20190522,20190521,20.12
HDS.IN,HDFCLIFE,3153738,20190522,20190521,398.1
WIP.IN,WIPRO,3022645,20190522,20190521,8591.21
REL.IN,RELIANCE,3023127,20190522,20190521,9046.09
WIP.IN,WIPRO,3022645,20190523,20190522,8563.89
REL.IN,RELIANCE,3023127,20190523,20190522,9002.22
ILC.IN,IDEA,3094236,20190523,20190522,21.11
HDS.IN,HDFCLIFE,3153738,20190523,20190522,406.3
ILC.IN,IDEA,3094236,20190524,20190523,21.27
HDS.IN,HDFCLIFE,3153738,20190524,20190523,407.95
WIP.IN,WIPRO,3022645,20190524,20190523,8585.13
REL.IN,RELIANCE,3023127,20190524,20190523,9022.13
WIP.IN,WIPRO,3022645,20190527,20190524,8512.3
REL.IN,RELIANCE,3023127,20190527,20190524,8845.31
ILC.IN,IDEA,3094236,20190527,20190524,21.61
HDS.IN,HDFCLIFE,3153738,20190527,20190524,422.6
ILC.IN,IDEA,3094236,20190528,20190527,22.6
HDS.IN,HDFCLIFE,3153738,20190528,20190527,424.95
WIP.IN,WIPRO,3022645,20190528,20190527,8586.65
REL.IN,RELIANCE,3023127,20190528,20190527,8933.72
WIP.IN,WIPRO,3022645,20190529,20190528,8670.1
REL.IN,RELIANCE,3023127,20190529,20190528,8861.51
ILC.IN,IDEA,3094236,20190529,20190528,21.85
HDS.IN,HDFCLIFE,3153738,20190529,20190528,425.65
ILC.IN,IDEA,3094236,20190530,20190529,22.02
